filename,text,up_votes,down_votes,age,gender,accent,duration,generated_text
cv-valid-dev/sample-000220.mp3,two days later the merchant spoke to the boy about the display,3,0,fourties,male,england,5.352,two days later the merchant spoke to the boy about the display
cv-valid-dev/sample-000221.mp3,the night was warm and i was thirsty,2,0,,,,3.504,the night was warm and i was thirsty
cv-valid-dev/sample-000222.mp3,as he did so he talked with the monk about the tribal wars,1,0,twenties,male,us,4.704,as he did so he talked with the monk about the tribal wars
cv-valid-dev/sample-000223.mp3,as he looked at the stones he felt relieved for some reason,7,0,,,,4.608,as he looked at the stones he felt relieved for some reason
cv-valid-dev/sample-000224.mp3,it was very hard for her to focus,1,0,,,,2.736,it was very half a had o pocuts
cv-valid-dev/sample-000225.mp3,during the third year the omens will continue to speak of your treasure and your destiny,2,0,,,,5.736,during the third year the omens will continue to speak of your treasure and your destiny
cv-valid-dev/sample-000226.mp3,the wind has many names,3,0,,,,3.024,the wind has many names
cv-valid-dev/sample-000227.mp3,i promised that i would make my own decisions he said to himself,3,0,twenties,male,ireland,4.56,i promised that i would make my own decisions he said to himself
cv-valid-dev/sample-000228.mp3,that's why i'm here in the middle of het desert,2,1,,female,canada,4.44,that's why i'm here in the middle of hot desert
cv-valid-dev/sample-000229.mp3,might just as well be,1,0,fifties,male,australia,2.736,might just as well be
cv-valid-dev/sample-000230.mp3,the shop is closed on mondays,1,0,fifties,female,indian,2.664,the shop was closed on monday
cv-valid-dev/sample-000231.mp3,he felt uneasy at the man's presence,4,0,,,,4.368,he felt uneasy at the man's presence
cv-valid-dev/sample-000232.mp3,let's have your story,1,0,twenties,male,us,2.304,let's have your story
cv-valid-dev/sample-000233.mp3,it was a bundle of money,1,0,,,,2.064,it was a bandle of money
cv-valid-dev/sample-000234.mp3,on the first day he returned with a rabbit and on the second with two birds,3,0,twenties,male,england,5.064,on the first day he returned with a rabbit and on the second with two birds
cv-valid-dev/sample-000235.mp3,the boy was relieved,1,0,,,,1.824,the boy was relieved
cv-valid-dev/sample-000236.mp3,if you still don't know what recursion is read this sentence again,1,0,,,,5.52,if you still don't know what recursion is read this sentence again
cv-valid-dev/sample-000237.mp3,the thief wasn't there and the owner brought him a cup of tea,4,0,,,,4.344,the fhief was in there the owner brought him a cup of tea
cv-valid-dev/sample-000238.mp3,they are so used to me that they know my schedule he muttered,4,0,,,,5.208,they are so used to me that they know my schedule he muttered
cv-valid-dev/sample-000239.mp3,the monk was irritated,1,0,teens,male,malaysia,2.784,the mon was irritated
cv-valid-dev/sample-000240.mp3,a shepherd may like to travel but he should never forget about his sheep,2,0,,,,4.584,a shepherd may like to travel but he shall never forget about a sheep
cv-valid-dev/sample-000241.mp3,it's practically up there now,2,0,twenties,female,us,3.096,it's practically up there now
cv-valid-dev/sample-000242.mp3,as i watched the planet seemed to grow larger and smaller,5,0,,,,4.224,as i watched the planet seem to grow larger and smaller
cv-valid-dev/sample-000243.mp3,came to the bar he had entered on his first day there,3,0,,,,6.336,came to the bar he had entered on his first day there
cv-valid-dev/sample-000244.mp3,the boy tried to read what was written in the sand,1,0,thirties,male,newzealand,3.36,the boy tried to read what was written in the sand
cv-valid-dev/sample-000245.mp3,i read only what the birds wanted to tell me,1,0,,,,2.856,i read only what the birds wanted to tell me
cv-valid-dev/sample-000246.mp3,he stuck his hand into the pouch and felt around for one of the stones,2,0,,,,4.176,he stuck his hand into the poach and felt around for one of the stones
cv-valid-dev/sample-000247.mp3,it spread through the planet's atmosphere and obscured its more familiar features,4,0,,,,6.576,it spread through the planet's atmosphere and obscured its more familiar features
cv-valid-dev/sample-000248.mp3,an important difference is the amount of experiences that is to say inputs,1,0,,,,6.216,an important difference is the amount of experiences that is to say in puts
cv-valid-dev/sample-000249.mp3,you have a mania for simplifying everything answered the englishman irritated,3,0,sixties,male,us,6.624,you have a mania for simplifying everything answered the englishman irritated
cv-valid-dev/sample-000250.mp3,where she used to live,1,0,thirties,male,us,2.304,where she used to live
cv-valid-dev/sample-000251.mp3,at once he connected the two incidents,2,1,,,,3.528,at once he connected the two incidents
cv-valid-dev/sample-000252.mp3,when he was a child that man wanted to travel too,8,0,,,,4.632,when he was a child that man wanted to travel too
cv-valid-dev/sample-000253.mp3,he did find it soon after dawn and not far from the sand pits,1,0,,,,6.576,he did find it soon after don and not far from the sand pits
cv-valid-dev/sample-000254.mp3,i have already found my treasure,1,0,,,,2.136,i have already found my treasure
cv-valid-dev/sample-000255.mp3,the boy was becoming nervous,2,0,fifties,male,us,2.496,the boy was becoming nervous
cv-valid-dev/sample-000256.mp3,who is your friend the chief asked,2,1,,,,5.424,who is your friennd the truth asked
cv-valid-dev/sample-000257.mp3,the only shadow was that of the few scattered pine trees,3,0,,,,4.416,the only shadow was that of the few skettered pine tree
cv-valid-dev/sample-000258.mp3,before guns were invented armies had to throw bullets at each other and if a bullet touched you you had to sit out until the next war,3,0,,,,8.808,before gons warin vainted armis had to throw buller an his shoulder and if a bullet plushed you you'll have to seek out under wenis for
cv-valid-dev/sample-000259.mp3,my seven year resume gap is marked not drugs,3,0,sixties,female,scotland,5.376,my seven year esu ma gap is marked not drugs
cv-valid-dev/sample-000260.mp3,they play duets together,2,0,sixties,female,england,3.696,they played uets together
cv-valid-dev/sample-000261.mp3,he didn't know the man yet but his practiced eye would recognize him when he appeared,1,0,twenties,male,england,5.088,he didn't know the man yet but his practised eye would recognize him when he appeared
cv-valid-dev/sample-000262.mp3,i'll be right back,3,0,seventies,male,us,1.824,i'll be right back
cv-valid-dev/sample-000263.mp3,she needs to get her transcripts and passport first,1,0,,,,5.424,she needs to get her transcripts and passpelat first
cv-valid-dev/sample-000264.mp3,we'll have something to drink and eat these hawks,1,0,,,,4.536,well have something to drink and eat these hawks
cv-valid-dev/sample-000265.mp3,the orange fruit is not yet ripened,1,0,,,,3.504,the orange fruit is not yet ripened
cv-valid-dev/sample-000266.mp3,i myself heard nothing of that,3,0,,,,2.976,i myself heard nothing of that
cv-valid-dev/sample-000267.mp3,you can't go any farther one of them said,1,0,fourties,male,scotland,3.048,you can't go any farther one of them said
cv-valid-dev/sample-000268.mp3,hires two personal trainers and make one of them train the other one,2,0,fourties,male,us,4.536,hires two personal trainers and make one of them train leatherling
cv-valid-dev/sample-000269.mp3,the old man wore a breastplate of gold and he knew about my past,1,0,,,,4.776,the old man wore a breast blade of gold and he knew about my past
cv-valid-dev/sample-000270.mp3,another trick the boy thought,1,0,,,,3.576,in as a trick the boy thought
cv-valid-dev/sample-000271.mp3,the first baseman dropped the ball,1,0,,,,2.856,the first baseman dropped the ball
cv-valid-dev/sample-000272.mp3,he paused for a moment to see if the woman knew what the egyptian pyramids were,1,0,teens,male,indian,5.424,he paused for a moment to see if the woman knew what the egyptian rimid were
cv-valid-dev/sample-000273.mp3,the boy noticed that the owner of the bar stood nearby listening attentively to their conversation,2,0,,,,8.376,the boy noticed that the owner of the bar stood near by listening attentively to their conversation
cv-valid-dev/sample-000274.mp3,is it for further automatic processing,2,0,,,,4.176,is it for further automatic processing
cv-valid-dev/sample-000275.mp3,once to the thief and once to the general,13,0,,,,3.384,once to the thief and once to the general
cv-valid-dev/sample-000276.mp3,from then on the boy understood his heart,3,0,twenties,male,,4.104,from then on the boy anderset his heart
cv-valid-dev/sample-000277.mp3,of course he's coming back here,2,0,thirties,male,us,2.736,of course he's coming back here
cv-valid-dev/sample-000278.mp3,they're just a pile of stones,1,0,,,,3.336,they are just a pile of stones
cv-valid-dev/sample-000279.mp3,i read only what the birds wanted to tell me,2,0,,,,3.552,i read only what the birds wanted to tell me
cv-valid-dev/sample-000280.mp3,then who are you,1,0,,,,2.424,then who are you
cv-valid-dev/sample-000281.mp3,the night was warm and i was thirsty,6,0,,,,3.096,the night was warm and i was thirsty
cv-valid-dev/sample-000282.mp3,there were three hundred wells fifty thousand date trees and innumerable colored tents spread among them,2,0,,,,7.464,there were three hundred wells fifty thousand datrees and innumerable gortan spread in one con
cv-valid-dev/sample-000283.mp3,i'll bet you don't really need those,2,0,,,,2.304,oh bet you don't really need those
cv-valid-dev/sample-000284.mp3,the peak of this mountain is over two thousand meters above sea level,1,0,thirties,male,scotland,3.984,the peak of thus mountain is over two thousand meters above sea level
cv-valid-dev/sample-000285.mp3,the boy watched the exchange with fascination,1,0,,,,3.912,the boy watched the exchange with fascination
cv-valid-dev/sample-000286.mp3,it required no explanation just as the universe needs none as it travels through endless time,1,0,,,,8.544,it required no explanation  just as the universe needs mon es it travels through endless time
cv-valid-dev/sample-000287.mp3,i won't say anything,1,0,,,,2.664,i won't say anything
cv-valid-dev/sample-000288.mp3,i always have both,1,0,fifties,female,indian,2.376,my honis athe
cv-valid-dev/sample-000289.mp3,he didn't want to cry with the other people there,3,0,,,,4.44,he didn't want to cry with the other people there
cv-valid-dev/sample-000290.mp3,listen to your heart,1,0,,,,2.064,listen to your heart
cv-valid-dev/sample-000291.mp3,i'm dying for what i believe,1,0,fifties,male,england,2.928,i'm dying for what i believe
cv-valid-dev/sample-000292.mp3,the tea seemed less bitter,2,0,,,,2.016,be tea seemed less bitter
cv-valid-dev/sample-000293.mp3,our clothes are dry,1,0,fifties,male,,1.944,our clothes are dry
cv-valid-dev/sample-000294.mp3,that's the principle that governs all things he said,3,0,,,,3.216,that's the principle that governs all things he said
cv-valid-dev/sample-000295.mp3,the invaders carried the name everywhere the beautiful girl spoke of the invaders with pride,2,0,,,,6.696,the invaders carried the lame everywhere the beautiful girl spoke of the invaders with pride
cv-valid-dev/sample-000296.mp3,they were relieved and happy,1,0,fifties,female,england,4.416,they were relieved and happy
cv-valid-dev/sample-000297.mp3,a part of me is also trying to come to terms with the fact that i won't be able to travel as much anymore,3,0,,,,9.072,a part of me is also trying to come to terms with the fact that i won't be able to travel as much any more
cv-valid-dev/sample-000298.mp3,what did i tell you,1,0,seventies,male,england,1.92,what did i tell you
cv-valid-dev/sample-000299.mp3,sadly my dream of becoming a squirrel whisperer may never happen,5,2,twenties,female,canada,5.376,sadly my dream of becoming a squirrel whisperer may never happen
cv-valid-dev/sample-000300.mp3,he tried again to concentrate on the pink shades of the desert and its stones,2,0,,,,7.944,he tried again to concentrate on the pink shades of the desert and its stones
